2022-07-10 11:09:30 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2022-07-10 11:09:30 0 [Note] InnoDB: Uses event mutexes
2022-07-10 11:09:30 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2022-07-10 11:09:30 0 [Note] InnoDB: Number of pools: 1
2022-07-10 11:09:30 0 [Note] InnoDB: Using SSE2 crc32 instructions
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=348] log sequence number 1210637 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=212] log sequence number 1210681 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=349] log sequence number 1210681 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=213] log sequence number 1210725 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=350] log sequence number 1210725 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=214] log sequence number 1210769 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=351] log sequence number 1210769 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=215] log sequence number 1210813 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=352] log sequence number 1210813 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=216] log sequence number 1070970 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=353] log sequence number 1070970 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=217] log sequence number 1210857 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=354] log sequence number 1210857 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=218] log sequence number 1210917 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=355] log sequence number 1210917 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=221] log sequence number 1071118 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=358] log sequence number 1071118 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=222] log sequence number 1071162 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=359] log sequence number 1071162 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=223] log sequence number 578403 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=360] log sequence number 578403 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=224] log sequence number 1071206 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=361] log sequence number 1071206 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=225] log sequence number 578491 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=362] log sequence number 578491 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=226] log sequence number 578535 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=363] log sequence number 578535 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=227] log sequence number 1071250 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=364] log sequence number 1071250 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=228] log sequence number 1071294 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=365] log sequence number 1071294 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=229] log sequence number 1071338 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=366] log sequence number 1071338 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=230] log sequence number 1158586 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=367] log sequence number 1158586 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=231] log sequence number 1071382 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=368] log sequence number 1071382 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=232] log sequence number 1071426 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=422] log sequence number 1071426 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=233] log sequence number 1071470 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=373] log sequence number 1071470 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=234] log sequence number 1071514 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=374] log sequence number 1071514 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=235] log sequence number 1071558 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=375] log sequence number 1071558 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=236] log sequence number 1071602 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=376] log sequence number 1071602 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=237] log sequence number 1160383 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=377] log sequence number 1160383 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=238] log sequence number 1160427 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=379] log sequence number 1160427 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=239] log sequence number 1071750 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=378] log sequence number 1071750 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=240] log sequence number 597323 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=369] log sequence number 597323 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=241] log sequence number 1071794 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=388] log sequence number 1071794 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=242] log sequence number 1160471 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=389] log sequence number 1160471 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=244] log sequence number 1160515 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=380] log sequence number 1160515 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=245] log sequence number 597499 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=381] log sequence number 597499 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=246] log sequence number 1071926 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=382] log sequence number 1071926 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=247] log sequence number 1071970 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=423] log sequence number 1071970 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=248] log sequence number 1161235 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Page [page id: space=0, page number=424] log sequence number 1161235 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:44 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Page [page id: space=0, page number=249] log sequence number 1072058 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Page [page id: space=0, page number=370] log sequence number 1072058 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Page [page id: space=0, page number=250] log sequence number 1072102 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Page [page id: space=0, page number=371] log sequence number 1072102 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Page [page id: space=0, page number=251] log sequence number 1072162 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Page [page id: space=0, page number=383] log sequence number 1072162 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Page [page id: space=0, page number=252] log sequence number 1072206 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Page [page id: space=0, page number=384] log sequence number 1072206 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Page [page id: space=0, page number=253] log sequence number 1072250 is in the future! Current system log sequence number 310943.
2022-07-30 10:10:45 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
